,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,BsmtExposure_No,BsmtExposure_Yes,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Unf,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,SalePrice
1229,1507,0.0,4.0,666,409,0.0,404,1960.0,1507,7910,70.0,0.0,0,5,5,1075,103.74193548387096,1960,1960,1,0,1,0,0,0,0,0,1,0,0,1,127000
1191,764,677.0,2.0,0,776,25.330882352941178,492,1999.0,1441,2645,24.0,456.0,0,5,8,776,206.0,1999,2000,1,0,0,0,0,1,0,0,1,0,1,0,174000
388,1479,0.0,3.0,0,1468,25.330882352941178,577,1999.0,1479,9382,93.0,125.0,25,5,7,1468,103.74193548387096,1999,2000,1,0,0,0,0,1,0,1,0,0,1,0,191000
235,483,348.5240174672489,2.0,358,125,25.330882352941178,264,1971.0,987,1680,21.0,604.0,0,3,6,483,103.74193548387096,1971,1971,1,0,1,0,0,0,0,0,1,0,0,1,89500
1212,672,0.0,2.0,344,328,25.330882352941178,234,1941.0,672,9340,50.0,0.0,113,6,4,672,103.74193548387096,1941,1950,1,0,0,0,1,0,0,0,1,0,0,1,113000
267,1052,720.0,4.0,378,342,25.330882352941178,240,1939.0,2192,8400,60.0,0.0,24,8,5,720,103.74193548387096,1939,1997,1,0,0,0,0,1,0,0,1,0,1,0,179500
305,0,0.0,3.0,0,536,25.330882352941178,0,2004.0,2000,10386,80.0,246.0,0,5,8,0,103.74193548387096,2004,2005,1,0,0,1,0,0,0,0,1,0,1,0,305900
117,1125,0.0,2.0,0,1125,25.330882352941178,430,2007.0,1125,8536,74.0,0.0,64,5,5,1125,103.74193548387096,2006,2007,1,0,0,0,0,1,0,0,1,0,0,1,155000
1179,1124,0.0,3.0,0,0,190.0,0,1978.5061638868744,1124,8335,77.0,0.0,36,5,5,0,103.74193548387096,1954,1954,0,1,0,0,0,1,1,0,0,0,0,1,93000
673,0,348.5240174672489,3.0,1186,291,0.0,416,1957.0,1839,14442,0.0,106.0,87,7,6,1477,103.74193548387096,1957,2004,1,0,0,1,0,0,1,0,0,0,1,0,257500
249,1444,700.0,4.0,697,747,25.330882352941178,389,1958.0,2144,0,70.04995836802665,472.0,98,7,6,1444,103.74193548387096,1958,2006,0,1,0,0,1,0,1,0,0,0,1,0,277000
1065,1306,954.0,3.0,1201,105,25.330882352941178,533,1996.0,2260,14000,80.0,0.0,44,5,7,1306,103.74193548387096,1996,1997,0,1,0,1,0,0,0,0,1,0,1,0,328000
1052,1127,850.0,4.0,442,374,25.330882352941178,540,1964.0,1977,9500,100.0,272.0,52,6,6,816,103.74193548387096,1964,1978,1,0,0,0,1,0,0,1,0,0,0,1,165000
71,845,0.0,2.0,565,280,0.0,360,1987.0,845,7599,69.0,0.0,0,6,4,845,103.74193548387096,1982,2006,1,0,1,0,0,0,0,0,1,0,0,1,129500
94,905,881.0,3.0,648,176,25.330882352941178,684,1997.0,1786,9337,69.0,0.0,162,5,6,824,103.74193548387096,1997,1997,1,0,0,1,0,0,0,1,0,0,1,0,204750
1440,1423,748.0,3.0,0,588,25.330882352941178,672,1993.0,0,11526,79.0,0.0,0,7,6,588,103.74193548387096,1922,1994,1,0,0,0,0,1,1,0,0,0,0,1,191000
33,1700,0.0,4.0,1018,380,25.330882352941178,447,1959.0,1700,10552,70.0,0.0,38,5,5,1398,103.74193548387096,1959,1959,1,0,0,0,1,0,0,1,0,0,1,0,165500
1167,959,712.0,3.0,786,173,25.330882352941178,472,2000.0,1671,10852,58.0,0.0,38,5,6,959,103.74193548387096,2000,2000,1,0,0,1,0,0,1,0,0,0,0,1,173000
448,780,596.0,3.0,0,780,25.330882352941178,198,1937.0,1376,8600,50.0,0.0,0,6,6,780,103.74193548387096,1937,1950,1,0,0,0,0,1,0,0,1,0,0,1,119500
445,1689,0.0,3.0,0,1436,0.0,480,1956.0,1689,9855,73.0,0.0,0,5,6,1436,103.74193548387096,1956,1956,1,0,0,0,0,1,0,0,1,0,0,1,127500
716,1576,978.0,3.0,0,718,25.330882352941178,704,1996.0,0,10800,60.0,0.0,48,8,7,718,103.74193548387096,1890,1998,1,0,0,0,0,1,0,0,1,0,0,1,159500
844,876,540.0,4.0,0,876,25.330882352941178,720,1949.0,1416,12665,100.0,0.0,0,8,5,876,103.74193548387096,1915,1950,0,1,0,0,0,1,0,0,1,0,0,1,153900
1112,816,0.0,2.0,708,108,25.330882352941178,308,1957.0,816,7100,73.0,0.0,0,7,5,816,103.74193548387096,1957,1957,1,0,0,1,0,0,0,0,1,0,0,1,129900
858,1370,0.0,3.0,0,1090,25.330882352941178,479,1976.0,1370,10400,80.0,189.0,0,5,7,1090,103.74193548387096,1976,1976,1,0,0,0,0,1,0,1,0,0,0,1,152000
997,1442,0.0,2.0,0,1442,25.330882352941178,615,1970.0,1442,11717,70.04995836802665,571.0,0,6,6,1442,103.74193548387096,1970,1970,1,0,0,0,0,1,0,1,0,0,0,1,185000
77,1072,213.0,2.0,336,295,25.330882352941178,240,1948.0,1285,8635,50.0,0.0,0,5,5,672,103.74193548387096,1948,2001,1,0,1,0,0,0,0,0,1,0,0,1,127000
84,804,670.0,3.0,0,384,25.330882352941178,400,1995.0,1474,8530,70.04995836802665,22.0,72,5,7,384,120.0,1995,1996,1,0,0,0,0,1,1,0,0,0,0,1,168500
792,1127,886.0,3.0,862,255,25.330882352941178,455,1997.0,2013,9920,92.0,0.0,130,5,7,1117,103.74193548387096,1996,1997,0,1,0,0,0,1,0,0,1,0,0,1,269790
82,1563,0.0,3.0,33,1530,25.330882352941178,758,2007.0,1563,10206,78.0,468.0,99,5,8,1563,103.74193548387096,2007,2007,1,0,0,1,0,0,0,1,0,0,1,0,245000
457,1663,0.0,2.0,1116,248,25.330882352941178,529,1954.0,1663,0,70.04995836802665,0.0,137,6,4,1364,103.74193548387096,1954,1994,0,1,1,0,0,0,0,0,1,0,1,0,256000
970,720,472.0,4.0,0,720,25.330882352941178,0,1978.5061638868744,1192,10800,60.0,0.0,0,4,4,720,103.74193548387096,1949,1950,1,0,0,0,0,1,1,0,0,0,0,1,135000
676,1095,679.0,4.0,0,1095,25.330882352941178,779,1920.0,1774,9600,60.0,0.0,0,2,4,1095,103.74193548387096,1900,1950,1,0,0,0,0,1,0,0,1,0,0,1,87000
938,1391,571.0,3.0,464,927,25.330882352941178,0,2006.0,1962,8760,73.0,0.0,90,5,7,1391,103.74193548387096,2006,2006,0,1,0,1,0,0,0,1,0,0,1,0,239799
1050,1302,0.0,3.0,0,1302,25.330882352941178,436,2007.0,1302,8993,73.0,0.0,22,5,7,1302,103.74193548387096,2007,2007,0,1,0,0,0,1,1,0,0,0,1,0,176485
436,734,348.5240174672489,2.0,0,648,25.330882352941178,440,1990.0,1118,4400,40.0,0.0,0,8,6,648,103.74193548387096,1920,1950,1,0,0,0,0,1,0,0,1,0,0,1,116000
644,1766,0.0,2.8692138133725202,1121,645,25.330882352941178,478,2009.0,1766,9187,85.0,162.0,130,5,9,0,103.74193548387096,2009,2009,0,1,0,1,0,0,1,0,0,1,0,0,370878
780,1253,0.0,3.0,0,1237,25.330882352941178,402,1995.0,1253,7875,63.0,38.0,21,5,7,1237,103.74193548387096,1995,1996,1,0,0,0,0,1,1,0,0,0,0,1,176000
862,1097,348.5240174672489,3.0,338,702,25.330882352941178,480,1986.0,1097,9672,81.0,0.0,0,5,6,1040,103.74193548387096,1984,1985,1,0,0,1,0,0,0,0,1,0,0,1,152000
1357,1078,0.0,3.0,734,344,25.330882352941178,500,1971.0,1078,12537,70.04995836802665,0.0,0,6,5,1078,103.74193548387096,1971,2008,1,0,0,1,0,0,1,0,0,0,0,1,149900
404,806,766.0,3.0,0,806,25.330882352941178,373,1995.0,1572,10364,70.04995836802665,0.0,40,5,6,806,103.74193548387096,1995,1996,1,0,0,0,0,1,1,0,0,0,0,1,168000
1270,1332,192.0,0.0,1258,74,25.330882352941178,586,1979.0,1524,0,70.04995836802665,0.0,0,6,7,1332,103.74193548387096,1979,1979,0,1,0,1,0,0,1,0,0,0,1,0,260000
941,1022,1038.0,3.0,772,220,25.330882352941178,390,1999.0,2060,8755,70.04995836802665,298.0,0,5,7,992,103.74193548387096,1999,1999,1,0,1,0,0,0,0,1,0,0,1,0,214000
944,1344,0.0,3.0,111,354,25.330882352941178,525,1958.0,1344,14375,70.04995836802665,541.0,118,6,6,819,103.74193548387096,1958,1958,1,0,0,1,0,0,0,1,0,0,1,0,137500
104,1226,592.0,4.0,224,816,25.330882352941178,240,1951.0,1818,7758,70.04995836802665,600.0,0,4,7,1040,103.74193548387096,1931,1950,1,0,0,0,1,0,0,0,1,0,0,1,169500
609,1029,0.0,3.0,903,126,25.330882352941178,261,1961.0,1029,7943,61.0,192.0,0,5,4,1029,103.74193548387096,1961,1961,0,1,0,0,1,0,0,0,1,0,0,1,118500
1068,1291,1230.0,0.0,837,105,25.330882352941178,576,1973.0,0,3964,42.0,0.0,20,4,6,942,103.74193548387096,1973,1973,1,0,1,0,0,0,0,0,1,0,0,1,151400
993,750,750.0,3.0,0,750,25.330882352941178,564,2005.0,1500,8846,68.0,0.0,35,5,6,750,103.74193548387096,2005,2006,1,0,0,0,0,1,0,1,0,0,1,0,173900
888,0,0.0,4.0,351,1043,25.330882352941178,621,1970.0,2217,15865,95.0,0.0,207,6,8,0,103.74193548387096,1970,1970,0,1,1,0,0,0,0,0,1,0,1,0,268000
62,1370,0.0,2.0,24,1346,25.330882352941178,484,2006.0,1370,6442,44.0,178.0,49,5,8,1370,103.74193548387096,2006,2006,0,1,0,1,0,0,0,1,0,0,1,0,202500
281,1262,0.0,2.8692138133725202,905,357,25.330882352941178,572,2006.0,1262,7200,60.0,68.0,120,5,6,1262,0.0,2006,2006,1,0,0,1,0,0,0,0,1,0,1,0,185000
964,824,1070.0,4.0,624,193,25.330882352941178,510,2002.0,1894,11316,80.0,44.0,40,5,7,817,103.74193548387096,2002,2003,1,0,0,1,0,0,0,0,1,0,1,0,214900
238,1694,0.0,3.0,0,1694,25.330882352941178,818,2007.0,1694,12030,93.0,254.0,228,5,8,1694,103.74193548387096,2007,2007,1,0,0,0,0,1,1,0,0,0,1,0,318000
223,864,0.0,2.0,524,160,25.330882352941178,576,1989.0,864,10500,70.0,0.0,0,6,4,864,103.74193548387096,1971,1971,1,0,1,0,0,0,0,0,1,0,0,1,97000
145,970,739.0,3.0,0,970,25.330882352941178,380,2004.0,1709,2522,24.0,50.0,40,5,6,970,103.74193548387096,2004,2006,1,0,0,0,0,1,0,0,1,0,1,0,130000
1362,1281,457.0,4.0,0,715,25.330882352941178,368,1920.0,1738,12513,70.04995836802665,0.0,0,4,4,715,103.74193548387096,1920,2007,1,0,0,0,0,1,0,0,1,0,0,1,104900
373,1319,0.0,3.0,428,0,25.330882352941178,270,1953.0,1319,10634,79.0,0.0,0,6,5,608,103.74193548387096,1953,1953,1,0,1,0,0,0,0,0,1,0,0,1,123000
118,1699,1523.0,0.0,0,203,25.330882352941178,594,1990.0,0,12376,90.0,0.0,0,5,7,1673,103.74193548387096,1990,1990,0,1,0,1,0,0,0,0,1,0,1,0,320000
1096,773,582.0,3.0,0,684,25.330882352941178,0,1978.5061638868744,1355,6882,60.0,0.0,0,7,6,684,103.74193548387096,1914,2006,1,0,0,0,0,1,1,0,0,0,1,0,127000
250,1306,0.0,3.0,0,728,25.330882352941178,0,1978.5061638868744,1306,5350,55.0,0.0,0,2,3,728,103.74193548387096,1940,1966,1,0,0,0,0,1,1,0,0,1,0,0,76500
1406,768,0.0,2.0,656,112,25.330882352941178,396,1988.0,768,8445,70.0,0.0,0,7,5,768,103.74193548387096,1972,2007,0,1,0,1,0,0,0,0,1,0,0,1,133000
9,1077,0.0,2.0,851,140,25.330882352941178,205,1939.0,1077,7420,50.0,0.0,4,6,5,991,103.74193548387096,1939,1950,1,0,0,1,0,0,0,1,0,0,0,1,118000
449,679,504.0,2.0,331,318,25.330882352941178,308,1981.0,1183,6000,50.0,0.0,176,7,3,649,103.74193548387096,1948,2002,1,0,1,0,0,0,0,0,1,0,0,1,120000
708,728,728.0,3.0,0,728,25.330882352941178,400,2007.0,1456,9018,65.0,0.0,24,5,7,728,103.74193548387096,2007,2007,0,1,0,0,0,1,1,0,0,0,1,0,179540
255,1005,1286.0,4.0,0,975,25.330882352941178,429,1999.0,2291,8738,66.0,302.0,0,5,7,975,103.74193548387096,1999,1999,1,0,0,0,0,1,1,0,0,0,1,0,230000
593,848,0.0,1.0,685,163,25.330882352941178,420,2003.0,848,4435,70.04995836802665,170.0,0,5,6,848,103.74193548387096,2003,2003,0,1,0,1,0,0,0,0,1,0,1,0,140000
389,1742,590.0,3.0,0,402,25.330882352941178,846,2008.0,2332,12474,96.0,272.0,134,5,10,1682,103.74193548387096,2007,2008,0,1,0,1,0,0,1,0,0,1,0,0,426000
1202,884,464.0,3.0,0,884,25.330882352941178,216,1960.0,1348,6000,50.0,0.0,0,8,5,884,103.74193548387096,1925,1997,1,0,0,0,0,1,0,0,1,0,0,1,117000
1168,1236,872.0,4.0,626,501,25.330882352941178,540,1935.0,2108,13728,0.0,0.0,0,7,6,1127,103.74193548387096,1935,1986,1,0,0,0,1,0,0,0,1,0,1,0,235000
557,897,439.0,3.0,637,0,25.330882352941178,570,1994.0,1336,11040,60.0,0.0,47,6,4,637,103.74193548387096,1920,1950,1,0,0,0,1,0,0,0,1,0,0,1,108000
1298,0,950.0,3.0,0,466,25.330882352941178,0,2008.0,0,0,0.0,796.0,292,5,10,0,103.74193548387096,2008,2008,0,1,0,1,0,0,1,0,0,1,0,0,160000
1424,1344,0.0,2.0,457,193,25.330882352941178,484,1970.0,1344,9503,70.04995836802665,0.0,28,5,5,1024,103.74193548387096,1958,1983,1,0,1,0,0,0,0,0,1,0,0,1,144000
460,832,1103.0,3.0,544,288,25.330882352941178,552,2009.0,1935,8004,75.0,110.0,150,5,8,832,103.74193548387096,2009,2009,1,0,0,1,0,0,1,0,0,0,0,1,263435
723,997,348.5240174672489,4.0,0,941,25.330882352941178,548,1958.0,1470,8172,60.0,0.0,0,6,4,941,103.74193548387096,1954,1972,1,0,0,0,0,1,0,0,1,0,0,1,135000
1346,0,0.0,3.0,297,1203,0.0,508,1968.0,2156,0,70.04995836802665,0.0,80,7,7,1568,103.74193548387096,1968,2003,1,0,1,0,0,0,0,1,0,0,0,1,262500
144,1728,0.0,0.0,0,396,25.330882352941178,504,1963.0,1728,9100,70.0,336.0,0,5,5,1728,0.0,1963,1963,1,0,0,0,1,0,0,0,1,0,0,1,125000
501,866,902.0,3.0,400,466,25.330882352941178,603,2005.0,1768,9803,75.0,0.0,108,5,7,866,103.74193548387096,2005,2005,1,0,0,1,0,0,0,1,0,0,1,0,226700
1070,1048,0.0,3.0,586,462,25.330882352941178,286,1956.0,1048,10152,72.0,120.0,20,5,5,1048,103.74193548387096,1956,1956,1,0,1,0,0,0,0,0,1,0,0,1,135000
739,864,864.0,2.8692138133725202,0,864,25.330882352941178,572,2004.0,1728,9313,65.0,0.0,56,5,7,864,103.74193548387096,2004,2004,1,0,0,0,0,1,0,1,0,0,1,0,190000
1349,938,1215.0,4.0,259,425,25.330882352941178,0,1978.5061638868744,2358,5250,50.0,0.0,54,5,8,684,103.74193548387096,1872,1987,1,0,0,0,1,0,1,0,0,0,0,1,122000
731,1146,0.0,3.0,786,82,25.330882352941178,438,2003.0,1146,9590,73.0,442.0,22,5,7,868,103.74193548387096,2003,2003,0,1,0,1,0,0,0,0,1,0,1,0,187500
539,1601,0.0,3.0,0,223,25.330882352941178,670,2001.0,1601,11423,70.04995836802665,479.0,0,5,8,1581,103.74193548387096,2001,2002,0,1,0,1,0,0,0,1,0,0,1,0,272000
177,1252,668.0,4.0,57,554,25.330882352941178,451,1958.0,1920,13650,70.04995836802665,0.0,0,5,5,1052,103.74193548387096,1958,1958,1,0,1,0,0,0,0,0,1,0,1,0,172500
1408,741,622.0,3.0,0,622,25.330882352941178,528,1966.0,1363,7740,60.0,0.0,0,7,4,622,0.0,1910,1950,1,0,0,0,0,1,0,0,1,0,0,1,125500
697,1148,0.0,2.0,210,219,25.330882352941178,308,1952.0,1148,6420,57.0,0.0,0,7,5,980,0.0,1952,1952,0,1,0,0,1,0,0,0,1,0,0,1,123500
1402,1294,348.5240174672489,2.0,0,1286,25.330882352941178,662,2006.0,1294,6762,64.0,0.0,55,5,7,1286,103.74193548387096,2006,2006,0,1,0,0,0,1,0,1,0,0,1,0,193879
1022,912,336.0,2.0,324,588,25.330882352941178,160,1957.0,1248,9439,52.0,0.0,0,5,5,912,103.74193548387096,1930,1950,1,0,0,0,1,0,0,0,1,0,0,1,87000
1116,779,640.0,3.0,353,55,25.330882352941178,527,2002.0,1419,7750,70.04995836802665,0.0,0,5,8,408,103.74193548387096,2002,2002,1,0,0,1,0,0,1,0,0,0,1,0,184100
1429,1440,0.0,3.0,678,762,25.330882352941178,467,1981.0,1440,12546,70.04995836802665,310.0,0,7,6,1440,103.74193548387096,1981,1981,1,0,1,0,0,0,1,0,0,0,1,0,182900
1453,1140,0.0,3.0,0,1140,0.0,0,1978.5061638868744,1140,17217,90.0,0.0,56,5,5,1140,103.74193548387096,2006,2006,1,0,0,0,0,1,1,0,0,0,0,1,84500
7,1107,983.0,3.0,859,216,25.330882352941178,484,1973.0,2090,10382,70.04995836802665,240.0,204,6,7,1107,103.74193548387096,1973,1973,0,1,1,0,0,0,0,0,1,0,0,1,200000
820,798,348.5240174672489,3.0,0,798,25.330882352941178,595,2003.0,1640,7226,72.0,0.0,45,5,7,798,0.0,2003,2003,1,0,0,0,0,1,0,1,0,0,1,0,183000
667,1679,0.0,3.0,1138,270,25.330882352941178,575,1994.0,1679,8125,65.0,258.0,42,5,6,1408,103.74193548387096,1994,1998,1,0,0,1,0,0,0,1,0,0,1,0,193500
1389,869,349.0,3.0,375,360,25.330882352941178,440,2003.0,1218,6000,60.0,0.0,0,6,6,735,103.74193548387096,1941,1950,1,0,1,0,0,0,0,0,1,0,0,1,131000
357,1142,0.0,3.0,874,268,25.330882352941178,528,1976.0,1142,4224,44.0,0.0,90,5,5,1142,103.74193548387096,1976,1976,1,0,1,0,0,0,1,0,0,0,0,1,134000
783,1110,0.0,2.8692138133725202,1097,0,25.330882352941178,602,1978.0,1110,9101,70.04995836802665,104.0,30,6,5,1097,103.74193548387096,1978,1978,0,1,0,1,0,0,1,0,0,0,1,0,165500
985,1164,0.0,3.0,1040,124,25.330882352941178,240,1950.0,1164,10880,68.0,0.0,48,5,5,1164,103.74193548387096,1950,1950,1,0,1,0,0,0,0,0,1,0,0,1,125000
329,596,596.0,3.0,0,596,25.330882352941178,189,1920.0,1192,6402,60.0,0.0,0,5,5,596,103.74193548387096,1920,1950,0,1,0,0,0,1,0,0,1,0,0,1,78000
1444,1422,0.0,3.0,0,1422,0.0,626,2004.0,1422,8500,63.0,106.0,60,5,7,1422,103.74193548387096,2004,2004,0,1,0,0,0,1,0,1,0,0,1,0,179600
1117,894,0.0,3.0,702,192,25.330882352941178,450,1967.0,894,9764,57.0,0.0,0,7,5,894,103.74193548387096,1967,2003,1,0,1,0,0,0,0,1,0,0,1,0,130000
1087,1082,871.0,3.0,0,1082,25.330882352941178,0,2005.0,1953,10574,85.0,0.0,50,5,8,1082,103.74193548387096,2005,2006,0,1,0,0,0,1,0,1,0,0,1,0,252000
258,963,829.0,3.0,361,602,25.330882352941178,564,2001.0,1792,12435,80.0,172.0,96,5,7,963,103.74193548387096,2001,2001,1,0,0,1,0,0,0,1,0,0,1,0,231500
1144,672,252.0,2.0,348,324,25.330882352941178,280,1941.0,924,12180,60.0,0.0,0,4,4,672,103.74193548387096,1941,1950,1,0,1,0,0,0,0,0,1,1,0,0,80000
372,752,0.0,2.0,623,0,25.330882352941178,264,1984.0,752,7175,50.0,0.0,0,5,6,744,103.74193548387096,1984,1984,1,0,1,0,0,0,0,0,1,0,0,1,125000
1075,960,780.0,3.0,410,390,25.330882352941178,240,1940.0,1740,13125,75.0,0.0,0,6,7,800,103.74193548387096,1940,1984,1,0,1,0,0,0,0,0,1,0,0,1,219500
882,808,785.0,3.0,0,808,25.330882352941178,389,1993.0,1593,9636,70.04995836802665,0.0,40,5,6,808,103.74193548387096,1992,1993,1,0,0,0,0,1,0,1,0,0,0,1,178000
142,910,348.5240174672489,4.0,507,403,25.330882352941178,720,2000.0,1385,8520,71.0,0.0,0,4,5,910,103.74193548387096,1952,1952,1,0,0,0,1,0,0,0,1,0,0,1,166000
525,1266,0.0,3.0,0,1257,25.330882352941178,453,2005.0,1266,7500,62.0,0.0,144,5,7,1257,103.74193548387096,2005,2005,1,0,0,0,0,1,0,0,1,0,1,0,176000
1107,887,1134.0,3.0,0,868,25.330882352941178,422,2006.0,2021,0,0.0,0.0,100,5,7,868,0.0,2006,2006,1,0,0,0,0,1,0,1,0,0,1,0,274725
1335,1334,0.0,2.0,686,664,25.330882352941178,630,1977.0,1334,9650,80.0,360.0,16,5,6,1350,103.74193548387096,1977,1977,1,0,1,0,0,0,0,1,0,0,0,1,167900
1091,624,628.0,2.0,510,90,25.330882352941178,462,1999.0,1252,2160,24.0,212.0,48,5,7,600,103.74193548387096,1999,2000,1,0,1,0,0,0,0,0,1,0,1,0,160000
1387,1664,862.0,0.0,168,0,25.330882352941178,216,1916.0,0,8520,60.0,0.0,15,7,6,714,103.74193548387096,1916,1950,1,0,0,0,1,0,0,0,1,0,1,0,136000
440,0,0.0,2.0,0,788,25.330882352941178,672,2008.0,2402,15431,0.0,200.0,72,5,10,0,103.74193548387096,2008,2008,0,1,0,1,0,0,1,0,0,1,0,0,555000
531,751,611.0,3.0,0,611,25.330882352941178,502,1920.0,1362,6155,60.0,0.0,0,8,6,611,103.74193548387096,1920,1999,0,1,0,0,0,1,1,0,0,0,0,1,128000
1169,1831,1796.0,4.0,0,543,25.330882352941178,807,1995.0,0,0,0.0,1378.0,76,5,10,0,103.74193548387096,1995,1996,0,1,0,1,0,0,1,0,0,0,1,0,625000
226,1214,1306.0,4.0,565,638,25.330882352941178,721,1995.0,0,9950,82.0,290.0,114,5,7,1203,103.74193548387096,1995,1995,1,0,0,1,0,0,0,0,1,0,1,0,290000
1000,944,0.0,2.0,0,0,25.330882352941178,528,1956.0,944,10206,74.0,0.0,0,3,3,0,103.74193548387096,1952,1952,0,1,0,0,1,0,0,0,1,1,0,0,82000
228,912,0.0,3.0,842,70,0.0,336,1974.0,912,8521,70.0,0.0,0,5,5,912,0.0,1967,1967,1,0,1,0,0,0,0,0,1,0,0,1,125000
1246,756,797.0,3.0,0,756,25.330882352941178,615,2005.0,1553,8125,65.0,0.0,45,5,7,756,103.74193548387096,2005,2006,1,0,0,0,0,1,0,1,0,0,1,0,186500
1319,948,0.0,3.0,492,372,25.330882352941178,248,1954.0,948,10215,75.0,132.0,0,5,4,864,103.74193548387096,1954,1954,1,0,1,0,0,0,0,0,1,0,0,1,111000
212,932,920.0,3.0,822,78,25.330882352941178,644,2009.0,1852,8640,72.0,0.0,108,5,7,900,103.74193548387096,2009,2009,1,0,0,1,0,0,0,1,0,0,1,0,252678
79,682,548.0,2.0,0,440,25.330882352941178,440,1966.0,1230,10440,60.0,0.0,0,6,5,440,103.74193548387096,1910,1981,1,0,0,0,0,1,0,0,1,0,0,1,110000
148,1080,0.0,3.0,680,400,0.0,0,1978.5061638868744,1080,7500,63.0,120.0,0,5,7,1080,103.74193548387096,2004,2005,1,0,0,1,0,0,1,0,0,0,1,0,141000
814,686,564.0,3.0,0,686,25.330882352941178,280,1955.0,1250,8248,45.0,0.0,0,7,5,686,103.74193548387096,1918,1950,1,0,0,0,0,1,0,0,1,1,0,0,116000
1067,798,813.0,4.0,674,0,25.330882352941178,442,1964.0,1611,9760,80.0,360.0,128,6,6,780,103.74193548387096,1964,1964,0,1,0,1,0,0,0,1,0,0,0,1,167900
869,1062,887.0,3.0,750,300,25.330882352941178,574,1993.0,1949,9938,80.0,246.0,90,5,7,1050,103.74193548387096,1993,1994,1,0,0,1,0,0,1,0,0,0,1,0,236000
671,697,672.0,3.0,551,121,0.0,300,1930.0,1369,6629,54.0,0.0,0,6,6,672,103.74193548387096,1925,1950,1,0,1,0,0,0,0,0,1,0,0,1,103600
1124,812,670.0,3.0,0,384,25.330882352941178,392,1992.0,1482,9125,70.04995836802665,170.0,25,5,7,384,103.74193548387096,1992,1992,1,0,0,0,0,1,1,0,0,0,1,0,163900
555,1048,348.5240174672489,2.0,0,993,25.330882352941178,280,1922.0,1048,6380,58.0,0.0,0,6,5,993,103.74193548387096,1922,1950,1,0,0,0,0,1,0,0,1,0,0,1,113000
864,1372,348.5240174672489,3.0,0,1372,0.0,529,2008.0,1372,8640,72.0,0.0,140,5,7,1372,103.74193548387096,2007,2008,1,0,0,0,0,1,1,0,0,0,1,0,250580
133,1296,0.0,2.0,1005,262,25.330882352941178,471,2001.0,1296,6853,70.04995836802665,136.0,25,5,8,1267,103.74193548387096,2001,2002,1,0,0,1,0,0,1,0,0,0,1,0,220000
1079,990,0.0,3.0,495,495,25.330882352941178,299,1996.0,990,8775,65.0,0.0,64,5,5,990,103.74193548387096,1994,1994,1,0,0,1,0,0,0,0,1,0,0,1,126000
823,944,545.0,3.0,0,778,25.330882352941178,240,1940.0,1489,9900,60.0,0.0,0,7,6,778,103.74193548387096,1940,1950,1,0,0,0,0,1,0,0,1,0,0,1,139500
408,1071,1101.0,2.8692138133725202,0,1063,25.330882352941178,0,2006.0,2172,14154,0.0,350.0,62,5,7,1063,103.74193548387096,2006,2006,1,0,0,0,0,1,0,1,0,0,1,0,280000
982,1266,0.0,2.0,0,1266,25.330882352941178,388,2007.0,1266,3182,43.0,16.0,16,5,7,1266,103.74193548387096,2007,2007,0,1,0,0,0,1,1,0,0,0,1,0,159895
507,1218,0.0,2.0,27,1191,25.330882352941178,676,2009.0,1218,7862,75.0,0.0,102,5,6,1218,103.74193548387096,2009,2009,1,0,0,1,0,0,1,0,0,0,1,0,208300
1150,932,0.0,2.0,0,932,25.330882352941178,306,1950.0,932,8280,57.0,0.0,0,5,6,932,103.74193548387096,1950,1950,1,0,0,0,0,1,0,0,1,0,1,0,124000
504,855,348.5240174672489,3.0,257,103,25.330882352941178,440,1974.0,1322,2308,24.0,0.0,0,5,6,855,103.74193548387096,1974,1974,1,0,1,0,0,0,0,0,1,0,0,1,147000
986,1001,634.0,2.0,0,485,0.0,255,1950.0,1635,5310,59.0,0.0,0,8,6,485,103.74193548387096,1910,2003,1,0,0,0,0,1,0,0,1,0,1,0,117000
347,1478,0.0,3.0,1270,208,25.330882352941178,498,1960.0,1478,0,70.04995836802665,30.0,40,5,6,1478,103.74193548387096,1960,1960,1,0,1,0,0,0,0,0,1,0,0,1,157500
386,658,526.0,0.0,0,658,25.330882352941178,0,1978.5061638868744,1184,8410,58.0,0.0,151,3,5,658,0.0,1910,1996,1,0,0,0,0,1,1,0,0,0,0,1,81000
0,856,854.0,3.0,706,150,0.0,548,2003.0,1710,8450,65.0,196.0,61,5,7,856,0.0,2003,2003,1,0,0,1,0,0,0,1,0,0,1,0,208500
360,912,348.5240174672489,2.0,773,115,25.330882352941178,470,1978.0,912,7540,70.04995836802665,0.0,0,6,6,888,103.74193548387096,1978,1978,0,1,0,1,0,0,0,1,0,0,0,1,156000
